Emp ID,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,salary,dept,Existing or Left
9341,0.77,0.73,5,263,2,0,0,high,accounting,1
9342,0.57,0.99,3,231,3,0,0,low,hr,1
9343,0.92,0.76,4,258,2,0,0,medium,hr,1
9344,0.99,0.92,5,213,2,0,0,high,hr,1
9345,0.86,0.73,3,159,3,0,0,medium,hr,1
9346,0.78,0.66,4,156,3,1,0,low,technical,1
9347,0.85,0.66,3,235,3,0,0,low,technical,1
9348,0.38,0.6,4,190,2,0,0,low,technical,1
9349,0.63,0.93,4,238,2,0,0,low,technical,1
9350,0.66,0.72,4,137,3,0,0,low,technical,1
9351,0.19,0.79,5,171,3,1,0,low,technical,1
9352,0.63,0.59,4,249,2,0,0,low,technical,1
9353,0.32,0.74,6,205,3,0,0,low,technical,1
9354,0.73,0.55,3,149,3,0,0,low,technical,1
9355,0.75,0.89,4,139,3,0,0,low,technical,1
9356,0.7,0.66,4,168,3,0,0,low,technical,1
9357,0.77,0.61,4,181,2,0,0,low,support,1
9358,0.83,0.8,4,150,3,0,0,low,support,1
9359,0.75,0.49,4,246,3,0,0,low,support,1
9360,0.97,0.54,3,271,3,0,0,medium,support,1
9361,0.75,0.55,5,204,3,0,0,low,support,1
9362,0.66,0.84,3,170,4,0,0,low,support,1
9363,0.56,0.49,3,208,3,0,0,low,support,1
9364,0.77,0.98,2,226,3,0,0,low,support,1
9365,0.82,0.81,3,149,3,0,0,low,support,1
9366,0.85,0.59,2,264,2,0,0,low,support,1
9367,0.49,0.79,5,177,2,0,0,low,support,1
9368,0.24,0.87,4,262,3,0,0,low,technical,1
9369,0.32,0.74,3,211,3,0,0,low,technical,1
9370,0.77,0.51,4,141,3,1,0,low,technical,1
9371,0.77,0.83,5,197,4,0,0,high,management,1
9372,0.93,0.87,3,154,3,1,0,low,IT,1
9373,0.22,0.74,5,178,5,0,0,low,IT,1
9374,0.24,0.89,5,169,4,0,0,low,IT,1
9375,0.99,0.99,3,228,4,0,0,low,IT,1
9376,0.61,0.5,3,231,3,0,0,high,IT,1
9377,0.6,0.91,4,185,3,1,0,low,product_mng,1
9378,0.79,0.7,3,195,2,0,0,low,product_mng,1
9379,0.94,0.62,3,147,3,0,0,low,product_mng,1
9380,0.18,0.85,5,192,3,0,0,high,product_mng,1
9381,0.51,0.73,5,241,3,0,0,low,IT,1
9382,0.55,0.92,3,151,3,0,0,medium,RandD,1
9383,0.73,0.74,3,221,3,0,0,high,RandD,1
9384,0.41,0.63,5,263,3,0,0,medium,RandD,1
9385,0.88,0.66,3,178,3,0,0,high,RandD,1
9386,0.23,0.56,5,169,5,0,0,medium,RandD,1
9387,0.78,0.56,3,271,4,0,0,medium,marketing,1
9388,0.34,0.69,3,155,3,0,0,medium,marketing,1
9389,0.51,0.41,2,164,4,0,0,medium,sales,1
9390,0.8,0.86,3,226,2,0,0,medium,accounting,1
9391,0.66,0.57,4,220,2,1,0,medium,support,1
9392,0.62,0.63,5,153,6,0,0,medium,technical,1
9393,0.5,0.97,2,252,4,0,0,medium,management,1
9394,0.96,0.94,3,182,3,0,0,high,marketing,1
9395,0.5,0.84,3,150,2,0,0,low,marketing,1
9396,0.73,0.69,6,273,4,1,0,medium,marketing,1
9397,0.47,0.39,6,215,5,0,0,medium,sales,1
9398,0.49,0.83,3,172,2,0,0,medium,sales,1
9399,0.92,0.62,3,264,2,0,0,medium,sales,1
9400,0.24,0.39,5,158,2,0,0,medium,sales,1
9401,0.61,0.58,4,142,4,0,0,medium,sales,1
9402,0.83,0.89,4,137,3,0,0,medium,sales,1
9403,0.88,0.66,4,275,3,0,0,medium,sales,1
9404,0.61,0.55,3,245,3,0,0,medium,sales,1
9405,0.68,0.54,4,165,4,0,0,high,sales,1
9406,0.51,0.7,4,142,4,1,0,low,sales,1
9407,0.88,0.58,4,215,2,0,0,low,sales,1
9408,0.94,0.84,5,240,3,0,0,low,sales,1
9409,0.58,0.88,4,255,3,0,0,high,sales,1
9410,0.63,0.98,4,265,3,0,0,low,sales,1
9411,0.81,0.49,4,285,4,0,0,low,sales,1
9412,0.61,0.86,3,238,2,0,0,low,sales,1
9413,0.65,0.63,3,137,3,0,0,high,sales,1
9414,0.67,0.63,3,270,5,0,0,low,sales,1
9415,0.64,0.62,4,145,3,1,0,low,sales,1
9416,0.25,0.76,6,182,3,0,0,low,accounting,1
9417,0.13,0.62,3,264,6,0,0,low,accounting,1
9418,0.14,0.89,3,212,6,0,0,low,accounting,1
9419,0.74,0.51,5,198,3,0,0,low,hr,1
9420,0.8,0.81,5,200,3,0,0,low,hr,1
9421,0.5,0.56,3,263,4,0,0,medium,hr,1
9422,0.69,0.75,4,249,4,0,0,medium,hr,1
9423,0.91,0.53,4,212,3,0,0,low,technical,1
9424,0.8,0.51,3,159,3,0,0,low,technical,1
9425,0.93,0.52,3,181,3,0,0,low,technical,1
9426,0.57,0.99,3,100,4,1,0,low,technical,1
9427,0.51,0.58,2,218,2,1,0,low,technical,1
9428,0.98,0.54,4,178,3,0,0,low,technical,1
9429,0.85,0.83,4,219,3,0,0,low,technical,1
9430,0.73,0.56,5,239,3,0,0,low,technical,1
9431,0.97,0.9,3,255,2,0,0,low,technical,1
9432,0.52,0.61,4,163,2,0,0,low,technical,1
9433,0.31,0.38,3,173,2,0,0,low,technical,1
9434,0.49,0.77,3,147,3,0,0,low,support,1
9435,0.81,0.44,4,166,4,1,0,low,support,1
9436,0.52,0.8,5,209,2,0,0,low,support,1
9437,0.69,0.56,5,271,3,0,0,low,support,1
9438,0.7,0.74,3,253,4,1,0,low,support,1
9439,0.65,0.85,4,233,2,0,0,low,support,1
9440,0.54,0.71,2,194,2,0,0,low,support,1
9441,0.57,0.49,2,237,2,0,0,low,support,1
9442,0.78,0.9,4,238,2,0,0,low,support,1
9443,0.99,0.92,4,212,3,0,0,low,support,1
9444,0.57,0.83,5,189,3,0,0,low,support,1
9445,0.33,0.58,3,115,3,0,0,low,technical,1
9446,0.97,0.58,4,159,3,0,0,low,technical,1
9447,0.95,0.58,5,133,3,0,0,low,technical,1
9448,0.69,0.83,5,225,3,0,0,low,management,1
9449,0.97,0.91,2,112,5,0,0,low,IT,1
9450,0.4,0.59,3,111,4,1,0,low,IT,1
9451,0.67,0.71,4,178,6,0,0,low,IT,1
9452,0.96,0.58,5,178,3,0,0,low,IT,1
9453,0.49,0.95,2,181,4,1,0,low,IT,1
9454,0.56,0.66,3,139,2,0,0,low,product_mng,1
9455,0.99,0.78,2,177,4,0,0,low,product_mng,1
9456,0.49,0.88,4,270,3,0,0,low,product_mng,1
9457,0.53,0.69,4,135,3,0,0,low,product_mng,1
9458,0.75,0.5,4,166,4,0,0,low,IT,1
9459,0.51,0.89,3,230,4,0,0,low,marketing,1
9460,0.65,0.9,3,163,3,1,0,medium,marketing,1
9461,0.45,0.66,2,236,3,0,0,medium,marketing,1
9462,0.98,0.91,3,264,4,1,0,medium,marketing,1
9463,0.9,0.74,3,185,2,0,0,medium,marketing,1
9464,0.37,0.62,4,253,2,0,0,medium,marketing,1
9465,0.52,0.99,4,253,3,0,0,medium,marketing,1
9466,0.96,0.78,3,135,3,0,0,medium,sales,1
9467,0.99,0.7,2,182,4,0,0,medium,accounting,1
9468,0.66,0.56,5,202,3,0,0,medium,support,1
9469,0.84,0.54,5,186,2,0,0,medium,technical,1
9470,0.16,0.87,5,163,3,0,0,medium,management,1
9471,0.75,0.59,3,242,3,0,0,medium,marketing,1
9472,0.52,0.74,3,160,2,0,0,high,marketing,1
9473,0.86,0.86,3,173,3,0,0,low,marketing,1
9474,0.75,0.53,3,154,2,0,0,medium,sales,1
9475,0.73,0.99,3,160,3,0,0,medium,sales,1
9476,0.98,0.84,3,139,2,0,0,medium,sales,1
9477,0.8,0.84,3,251,3,0,0,medium,sales,1
9478,0.18,0.48,4,176,4,1,0,low,sales,1
9479,0.37,0.72,2,163,3,0,0,low,sales,1
9480,0.97,0.86,3,257,4,0,0,low,sales,1
9481,0.56,0.68,4,159,3,0,0,low,sales,1
9482,0.32,0.65,2,183,3,0,0,low,sales,1
9483,0.63,0.88,4,260,2,0,0,low,sales,1
9484,0.36,0.78,6,151,3,0,0,low,sales,1
9485,0.75,0.49,4,246,3,1,0,low,sales,1
9486,0.42,0.86,3,160,4,1,0,low,sales,1
9487,0.96,0.66,3,155,2,0,0,low,sales,1
9488,0.62,0.78,5,250,6,0,0,low,sales,1
9489,0.78,0.96,2,174,3,0,0,low,sales,1
9490,0.93,0.89,3,262,2,0,0,low,sales,1
9491,0.93,0.87,4,257,2,0,0,low,sales,1
9492,0.45,0.42,4,140,2,0,0,low,sales,1
9493,0.44,0.56,3,123,3,0,0,medium,accounting,1
9494,0.57,0.55,3,264,2,0,0,medium,accounting,1
9495,0.77,0.51,2,254,5,0,0,medium,accounting,1
9496,0.6,0.98,4,205,4,0,0,medium,hr,1
9497,0.25,0.94,6,199,4,0,0,medium,hr,1
9498,0.59,0.43,3,171,3,0,0,medium,hr,1
9499,0.29,0.57,5,98,5,0,0,medium,hr,1
9500,0.5,0.95,3,166,4,1,0,low,technical,1
9501,0.91,0.94,4,264,4,0,0,low,technical,1
9502,0.78,0.65,3,176,2,0,0,low,technical,1
9503,0.73,0.76,2,166,3,0,0,low,technical,1
9504,0.51,0.59,4,169,3,0,0,low,technical,1
9505,0.65,0.82,4,257,3,0,0,low,technical,1
9506,0.25,0.87,3,265,4,0,0,low,technical,1
9507,0.5,0.63,5,167,2,0,0,low,technical,1
9508,0.53,0.58,4,134,2,0,0,low,technical,1
9509,0.57,0.76,2,176,3,0,0,low,technical,1
9510,0.77,0.91,5,274,3,0,0,low,technical,1
9511,0.94,0.77,3,201,3,0,0,low,support,1
9512,0.5,0.53,3,121,4,0,0,low,support,1
9513,0.47,0.57,3,97,4,0,0,low,support,1
9514,0.92,0.54,4,217,4,0,0,low,support,1
9515,0.9,0.87,3,220,3,0,0,low,support,1
9516,0.54,0.46,2,98,4,0,0,low,support,1
9517,0.58,0.97,5,265,3,0,0,low,support,1
9518,0.95,0.87,3,201,3,0,0,low,support,1
9519,0.52,0.71,3,151,3,0,0,low,support,1
9520,0.83,0.51,4,199,3,0,0,low,support,1
9521,0.54,0.92,4,175,3,0,0,low,support,1
9522,0.8,0.85,5,253,3,1,0,low,technical,1
9523,0.52,0.57,3,183,2,0,0,low,technical,1
9524,0.83,0.8,5,223,3,0,0,low,technical,1
9525,0.74,0.55,5,168,4,0,0,low,management,1
9526,0.87,0.71,5,244,2,0,0,low,IT,1
9527,0.45,0.87,2,268,4,1,0,low,IT,1
9528,0.72,0.72,4,218,4,0,0,low,IT,1
9529,0.27,0.85,2,277,6,1,0,low,IT,1
9530,0.51,0.88,5,225,2,1,0,low,IT,1
9531,0.55,0.55,4,257,3,0,0,low,product_mng,1
9532,0.89,0.69,4,170,3,0,0,low,product_mng,1
9533,0.85,0.86,3,179,3,0,0,low,product_mng,1
9534,0.29,0.85,4,211,2,0,0,low,product_mng,1
9535,0.96,0.5,3,217,2,1,0,low,IT,1
9536,0.9,0.68,3,135,3,0,0,low,RandD,1
9537,0.28,0.94,6,167,3,1,0,low,RandD,1
9538,0.93,0.98,4,189,3,0,0,medium,RandD,1
9539,0.51,0.57,3,162,3,1,0,medium,RandD,1
9540,0.97,0.76,3,193,3,0,0,medium,RandD,1
9541,0.71,0.55,4,273,3,1,0,medium,RandD,1
9542,0.52,0.69,6,138,5,0,0,medium,marketing,1
9543,0.87,0.84,4,237,3,1,0,medium,sales,1
9544,0.78,0.61,5,260,2,0,0,medium,accounting,1
9545,0.57,0.82,3,149,5,1,0,medium,support,1
9546,0.34,0.49,4,149,3,0,0,medium,technical,1
9547,0.95,0.95,4,137,4,0,0,medium,management,1
9548,0.72,0.73,5,167,3,0,0,medium,marketing,1
9549,0.61,0.37,4,165,6,0,0,medium,marketing,1
9550,0.39,0.39,2,131,2,0,0,high,marketing,1
9551,0.72,0.59,5,138,2,0,0,low,sales,1
9552,0.86,0.91,4,234,3,1,0,medium,sales,1
9553,0.69,0.67,4,141,3,0,0,medium,sales,1
9554,0.5,0.65,4,266,3,1,0,medium,sales,1
9555,0.62,0.68,3,134,2,0,0,medium,sales,1
9556,0.76,0.55,4,147,3,0,0,low,sales,1
9557,0.97,0.88,4,237,4,0,0,low,sales,1
9558,0.78,0.57,5,114,4,0,0,low,sales,1
9559,0.81,0.89,4,166,2,1,0,low,sales,1
9560,0.15,0.95,4,173,5,1,0,low,sales,1
9561,0.72,0.5,3,205,3,1,0,low,sales,1
9562,0.8,0.5,3,219,3,0,0,low,sales,1
9563,0.76,0.74,3,173,2,0,0,low,sales,1
9564,0.19,0.73,4,231,3,0,0,low,sales,1
9565,0.75,0.75,5,133,2,0,0,low,sales,1
9566,0.94,0.49,4,220,3,0,0,low,sales,1
9567,0.93,0.59,5,158,3,0,0,low,sales,1
9568,0.96,0.92,3,182,4,0,0,low,sales,1
9569,0.14,0.57,6,275,5,0,0,low,sales,1
9570,0.75,0.71,3,237,3,1,0,low,accounting,1
9571,0.6,0.59,5,146,4,0,0,low,accounting,1
9572,0.65,0.48,4,144,3,0,0,low,accounting,1
9573,0.59,0.79,2,195,3,0,0,low,hr,1
9574,0.93,0.78,5,191,4,0,0,medium,hr,1
9575,0.5,1,3,149,2,0,0,medium,hr,1
9576,0.62,0.55,4,137,3,1,0,medium,hr,1
9577,0.24,0.58,3,184,5,1,0,medium,technical,1
9578,0.66,0.87,4,139,3,0,0,medium,technical,1
9579,0.55,0.95,4,249,4,0,0,medium,technical,1
9580,0.91,0.66,3,168,3,0,0,medium,technical,1
9581,0.59,0.51,2,145,5,0,0,medium,technical,1
9582,0.74,0.54,5,221,3,0,0,medium,technical,1
9583,0.43,0.51,2,123,3,0,0,medium,technical,1
9584,0.85,0.99,6,153,6,0,0,medium,technical,1
9585,0.46,0.54,3,183,4,0,0,medium,technical,1
9586,0.48,0.56,4,271,3,0,0,high,technical,1
9587,0.96,1,4,167,2,1,0,low,technical,1
9588,0.55,0.9,4,177,3,0,0,medium,support,1
9589,0.82,0.74,3,256,3,1,0,medium,support,1
9590,0.24,0.65,3,143,4,0,0,medium,support,1
9591,0.69,0.71,3,241,3,0,0,medium,support,1
9592,0.29,0.68,4,210,3,0,0,low,support,1
9593,0.53,0.7,4,155,5,1,0,low,support,1
9594,0.65,0.77,2,248,3,0,0,low,support,1
9595,0.57,0.53,3,162,3,0,0,low,support,1
9596,0.6,0.5,4,137,3,0,0,low,support,1
9597,0.79,0.55,5,242,2,0,0,low,support,1
9598,0.41,0.5,6,257,6,1,0,low,support,1
9599,0.79,0.72,5,245,3,1,0,low,technical,1
9600,0.5,0.8,3,234,3,0,0,low,technical,1
9601,0.8,0.76,4,135,2,0,0,low,technical,1
9602,0.61,0.79,5,269,2,0,0,low,management,1
9603,0.99,0.68,4,238,3,0,0,low,IT,1
9604,0.77,0.86,3,101,5,0,0,low,IT,1
9605,0.7,0.52,5,200,2,1,0,low,IT,1
9606,0.55,0.87,3,241,4,0,0,low,IT,1
9607,0.87,0.63,3,143,3,1,0,low,IT,1
9608,0.97,0.6,3,169,2,1,0,low,product_mng,1
9609,0.56,0.99,4,270,2,0,0,low,product_mng,1
9610,0.99,0.81,4,246,3,1,0,low,product_mng,1
9611,0.57,0.66,4,151,2,0,0,low,product_mng,1
9612,1,0.84,3,227,3,0,0,low,IT,1
9613,0.97,0.74,3,134,3,1,0,high,marketing,1
9614,0.81,0.54,4,155,4,0,0,high,accounting,1
9615,0.76,0.48,5,173,3,0,0,high,accounting,1
9616,0.95,0.55,5,134,3,0,0,medium,IT,1
9617,0.81,0.65,3,195,2,0,0,medium,IT,1
9618,0.8,0.65,3,264,4,0,0,high,management,1
9619,0.72,0.57,3,203,2,1,0,medium,marketing,1
9620,0.68,0.65,3,243,2,0,0,medium,sales,1
9621,0.21,0.61,6,159,5,1,0,medium,accounting,1
9622,0.46,0.4,3,145,2,0,0,medium,support,1
9623,0.8,0.7,3,238,2,0,0,medium,technical,1
9624,0.57,0.64,4,151,2,0,0,medium,management,1
9625,0.58,0.57,5,205,2,0,0,high,marketing,1
9626,0.91,1,4,211,3,0,0,low,marketing,1
9627,0.63,0.67,5,169,2,0,0,medium,marketing,1
9628,0.95,0.86,2,263,4,0,0,medium,sales,1
9629,0.87,0.67,5,143,3,0,0,medium,sales,1
9630,0.22,0.53,5,160,4,1,0,medium,sales,1
9631,0.95,0.65,5,142,2,1,0,low,sales,1
9632,0.18,0.5,4,169,4,0,0,low,sales,1
9633,0.87,0.63,5,214,3,0,0,low,sales,1
9634,0.23,0.84,5,131,5,0,0,low,sales,1
9635,0.93,0.69,3,213,4,0,0,low,sales,1
9636,0.58,0.75,4,244,4,0,0,low,sales,1
9637,0.68,0.55,4,169,3,1,0,low,sales,1
9638,0.76,0.71,4,156,3,0,0,low,sales,1
9639,0.68,0.84,5,161,3,0,0,low,sales,1
9640,0.99,0.47,3,152,5,0,0,low,sales,1
9641,0.64,0.55,3,201,2,0,0,low,sales,1
9642,0.61,0.83,5,269,5,1,0,low,sales,1
9643,0.51,0.5,5,242,2,0,0,low,sales,1
9644,0.69,0.66,3,113,4,0,0,low,sales,1
9645,0.85,0.6,3,251,2,0,0,low,sales,1
9646,0.55,0.89,6,99,3,0,0,low,sales,1
9647,0.56,0.89,4,263,3,0,0,low,accounting,1
9648,0.69,0.68,4,214,4,0,0,low,accounting,1
9649,0.61,0.46,4,172,3,0,0,low,accounting,1
9650,0.47,0.65,4,172,2,0,0,low,hr,1
9651,0.58,0.79,4,196,3,1,0,low,hr,1
9652,0.16,0.56,5,152,5,0,0,medium,hr,1
9653,0.53,0.64,2,109,3,0,0,medium,hr,1
9654,0.82,0.82,5,193,4,0,0,medium,technical,1
9655,0.68,0.61,4,227,3,0,0,medium,technical,1
9656,0.6,0.72,3,181,2,0,0,medium,technical,1
9657,0.93,0.44,5,190,5,0,0,medium,technical,1
9658,0.58,0.49,2,107,3,0,0,medium,technical,1
9659,0.61,0.96,4,161,3,1,0,medium,technical,1
9660,0.74,0.71,4,243,3,0,0,medium,technical,1
9661,0.88,0.91,3,157,2,0,0,medium,technical,1
9662,0.94,0.8,6,147,3,0,0,medium,technical,1
9663,0.44,0.46,3,121,3,0,0,medium,technical,1
9664,0.73,0.52,3,274,2,0,0,high,technical,1
9665,0.9,0.68,4,204,4,1,0,low,support,1
9666,0.97,0.49,3,199,2,0,0,medium,support,1
9667,0.86,0.96,5,246,3,0,0,medium,support,1
9668,0.81,0.98,3,141,3,0,0,medium,support,1
9669,0.24,0.76,6,213,4,0,0,medium,support,1
9670,0.92,0.97,4,199,3,0,0,low,support,1
9671,0.34,0.62,2,257,6,1,0,low,support,1
9672,0.95,0.53,4,143,3,0,0,low,support,1
9673,0.94,0.81,3,150,2,0,0,low,support,1
9674,0.54,0.82,3,284,2,1,0,low,support,1
9675,0.87,0.57,3,149,3,0,0,low,support,1
9676,0.54,0.74,4,160,6,0,0,low,technical,1
9677,0.75,0.49,4,208,4,0,0,low,technical,1
9678,0.88,1,3,248,3,0,0,medium,technical,1
9679,0.78,0.86,3,210,3,0,0,medium,management,1
9680,0.88,0.71,5,219,2,0,0,medium,IT,1
9681,0.51,0.94,4,155,3,0,0,medium,IT,1
9682,0.31,0.7,4,182,3,0,0,medium,IT,1
9683,0.22,1,6,244,3,0,0,medium,IT,1
9684,0.56,0.83,5,157,3,0,0,medium,IT,1
9685,0.38,0.63,2,182,2,0,0,medium,product_mng,1
9686,0.56,0.47,5,185,4,0,0,medium,product_mng,1
9687,0.55,0.9,4,206,3,0,0,medium,product_mng,1
9688,0.74,0.99,4,156,3,0,0,medium,product_mng,1
9689,0.64,0.92,5,211,2,1,0,medium,IT,1
9690,0.69,0.91,6,247,6,0,0,medium,RandD,1
9691,0.99,0.54,3,247,3,0,0,medium,RandD,1
9692,0.66,0.75,4,235,3,0,0,medium,RandD,1
9693,0.79,0.93,5,169,3,0,0,medium,RandD,1
9694,0.92,0.54,3,246,3,0,0,medium,RandD,1
9695,0.84,0.49,3,172,4,0,0,medium,RandD,1
9696,0.31,0.59,4,218,5,0,0,medium,marketing,1
9697,0.34,0.52,6,265,6,0,0,medium,sales,1
9698,0.88,0.96,5,173,4,0,0,medium,accounting,1
9699,0.8,0.84,3,195,3,0,0,medium,support,1
9700,0.75,0.92,3,160,3,1,0,medium,technical,1
9701,0.71,0.7,4,237,4,0,0,medium,management,1
9702,0.66,0.49,3,206,2,0,0,medium,marketing,1
9703,0.54,0.72,6,222,5,0,0,high,marketing,1
9704,0.47,0.4,3,113,3,0,0,high,marketing,1
9705,0.87,0.79,3,244,3,0,0,high,sales,1
9706,0.9,0.52,3,162,2,0,0,high,sales,1
9707,0.51,0.63,3,234,2,0,0,high,sales,1
9708,0.62,0.71,4,168,2,0,0,high,sales,1
9709,0.47,0.43,3,120,3,0,0,high,sales,1
9710,0.59,0.94,5,274,2,0,0,high,sales,1
9711,0.87,0.62,4,202,3,0,0,high,sales,1
9712,0.59,0.97,3,209,3,0,0,high,sales,1
9713,0.87,0.71,6,224,6,0,0,high,sales,1
9714,0.89,0.93,3,168,2,0,0,high,sales,1
9715,0.73,0.68,4,227,3,0,0,low,sales,1
9716,0.79,0.98,3,217,3,0,0,low,sales,1
9717,0.8,0.74,2,205,3,1,0,low,sales,1
9718,0.73,0.89,5,223,3,0,0,low,sales,1
9719,0.96,0.9,3,175,3,1,0,low,sales,1
9720,0.66,0.96,3,175,2,0,0,low,sales,1
9721,0.53,0.97,4,254,3,0,0,low,sales,1
9722,0.86,0.56,5,215,2,0,0,low,sales,1
9723,0.92,0.86,3,166,4,0,0,low,sales,1
9724,0.31,0.95,5,205,3,0,0,low,accounting,1
9725,0.69,0.73,4,233,2,0,0,low,accounting,1
9726,0.7,0.83,3,189,3,0,0,low,accounting,1
9727,0.63,0.74,4,202,3,0,0,low,hr,1
9728,0.24,0.53,6,165,5,0,0,low,hr,1
9729,0.13,0.94,4,213,5,1,0,low,hr,1
9730,0.47,0.41,2,140,3,0,0,medium,hr,1
9731,0.53,0.58,4,251,2,0,0,medium,technical,1
9732,0.96,0.96,5,243,3,0,0,medium,technical,1
9733,0.92,0.88,4,111,4,0,0,medium,technical,1
9734,0.56,0.59,3,178,2,0,0,medium,technical,1
9735,0.51,0.88,5,230,4,0,0,medium,technical,1
9736,0.22,0.85,6,172,6,1,0,medium,technical,1
9737,0.83,0.92,3,268,2,1,0,medium,technical,1
9738,0.85,0.48,2,208,4,0,0,medium,technical,1
9739,0.85,0.92,3,188,4,0,0,medium,technical,1
9740,0.85,0.9,5,247,2,0,0,medium,technical,1
9741,0.73,0.82,4,205,4,0,0,medium,technical,1
9742,0.18,0.52,3,213,4,0,0,high,support,1
9743,0.63,0.87,4,145,3,1,0,high,support,1
9744,0.5,0.48,2,106,2,0,0,high,support,1
9745,0.63,0.47,3,180,3,1,0,high,support,1
9746,0.15,0.95,4,251,5,0,0,high,support,1
9747,0.96,0.69,4,156,5,0,0,high,support,1
9748,0.96,0.91,5,179,2,0,0,high,support,1
9749,0.31,0.51,4,229,6,0,0,high,support,1
9750,0.59,0.49,4,149,4,0,0,low,support,1
9751,0.75,0.98,4,198,3,0,0,low,support,1
9752,0.96,0.51,3,241,6,1,0,low,support,1
9753,0.69,0.67,4,156,3,0,0,low,technical,1
9754,0.92,0.89,3,220,2,0,0,low,technical,1
9755,0.96,0.82,5,185,3,0,0,low,technical,1
9756,0.67,0.7,4,222,3,0,0,low,management,1
9757,0.49,0.56,3,221,3,1,0,low,IT,1
9758,0.85,0.65,4,280,3,1,0,medium,IT,1
9759,0.85,0.53,3,250,3,0,0,medium,IT,1
9760,0.91,0.77,4,167,3,1,0,medium,IT,1
9761,0.7,0.48,4,238,3,0,0,medium,IT,1
9762,0.98,0.99,4,132,2,0,0,medium,product_mng,1
9763,0.48,0.48,2,245,5,0,0,medium,product_mng,1
9764,0.39,0.6,2,161,2,0,0,medium,product_mng,1
9765,0.66,0.89,3,242,3,0,0,medium,product_mng,1
9766,0.6,0.61,3,104,5,0,0,medium,IT,1
9767,0.88,0.9,4,152,4,0,0,medium,RandD,1
9768,0.85,0.83,3,226,2,0,0,medium,RandD,1
9769,0.76,0.81,3,175,3,0,0,medium,RandD,1
9770,1,0.67,5,241,4,0,0,medium,RandD,1
9771,0.79,0.74,2,158,3,0,0,medium,RandD,1
9772,0.63,0.52,5,226,4,0,0,medium,marketing,1
9773,0.5,0.83,2,220,2,1,0,medium,sales,1
9774,0.83,0.74,4,233,3,0,0,medium,accounting,1
9775,0.71,0.81,3,141,3,0,0,medium,support,1
9776,0.94,0.87,4,157,3,0,0,medium,technical,1
9777,0.56,0.57,2,112,4,0,0,medium,management,1
9778,0.78,0.71,4,216,2,0,0,medium,marketing,1
9779,0.34,0.46,5,131,3,0,0,medium,marketing,1
9780,0.62,0.67,3,212,3,0,0,medium,marketing,1
9781,0.82,0.74,3,163,2,0,0,high,sales,1
9782,0.42,0.5,2,151,3,0,0,low,sales,1
9783,0.51,0.79,3,137,3,0,0,medium,sales,1
9784,0.63,0.78,2,158,5,1,0,medium,sales,1
9785,0.43,0.81,3,102,3,0,0,medium,sales,1
9786,0.5,0.49,5,256,3,0,0,medium,sales,1
9787,0.81,0.87,4,203,2,0,0,medium,sales,1
9788,0.63,0.7,5,177,2,1,0,medium,sales,1
9789,0.86,0.7,4,197,3,0,0,medium,sales,1
9790,0.92,0.91,3,202,2,0,0,medium,sales,1
9791,0.72,0.78,3,229,2,0,0,medium,sales,1
9792,0.78,0.63,4,181,2,0,0,medium,sales,1
9793,0.76,0.65,3,254,2,0,0,low,sales,1
9794,0.84,0.63,2,162,3,0,0,low,sales,1
9795,0.78,0.54,4,102,3,0,0,low,sales,1
9796,0.57,0.59,4,197,3,0,0,low,sales,1
9797,0.15,0.42,3,98,3,0,0,low,sales,1
9798,0.69,0.77,3,232,2,0,0,low,sales,1
9799,0.73,0.6,3,252,4,1,0,low,sales,1
9800,0.96,0.54,5,161,3,1,0,high,accounting,1
9801,0.91,0.78,4,169,4,0,0,low,accounting,1
9802,0.58,0.97,2,216,3,0,0,high,accounting,1
9803,0.84,0.56,3,266,3,0,0,high,hr,1
9804,0.51,0.58,3,141,3,0,0,low,hr,1
9805,0.71,0.95,4,249,3,0,0,low,hr,1
9806,0.63,0.82,5,268,3,0,0,high,hr,1
9807,0.66,0.51,3,192,3,0,0,low,technical,1
9808,0.5,0.8,6,201,5,0,0,medium,technical,1
9809,0.56,0.89,3,163,3,1,0,high,technical,1
9810,0.57,0.46,3,167,4,0,0,medium,technical,1
9811,0.7,0.65,5,202,3,1,0,medium,technical,1
9812,0.84,0.62,5,245,4,0,0,medium,technical,1
9813,0.33,0.59,3,243,2,0,0,medium,technical,1
9814,0.64,0.94,3,204,2,0,0,high,technical,1
9815,0.93,0.54,4,239,2,0,0,medium,technical,1
9816,1,0.58,4,229,2,1,0,medium,technical,1
9817,0.91,0.49,3,213,4,0,0,medium,technical,1
9818,0.56,0.59,5,254,4,0,0,high,support,1
9819,0.62,0.52,6,253,4,0,0,medium,support,1
9820,0.98,0.68,4,253,3,0,0,high,support,1
9821,0.96,0.85,5,211,4,0,0,low,support,1
9822,0.61,0.99,5,98,2,0,0,medium,support,1
9823,0.92,0.66,4,133,3,0,0,medium,support,1
9824,0.58,0.67,5,265,3,0,0,medium,support,1
9825,0.47,0.49,2,112,3,1,0,medium,support,1
9826,0.87,0.7,3,224,3,0,0,low,support,1
9827,0.8,0.64,5,180,2,0,0,low,support,1
9828,0.54,0.53,3,203,2,0,0,low,support,1
9829,0.14,0.83,6,275,6,0,0,low,technical,1
9830,0.98,0.76,5,168,3,0,0,low,technical,1
